"M_ba","x_a_init","x_a_non","e_hat_a","x_b_init","x_b_non","e_hat_b","NPV_a_hat","NPV_b_hat","x_a_so","e_star_a","x_b_so","e_star_b","NPV_a_star","NPV_b_star","x_a_soa","e_a_star","x_b_soa","NPV_ea_star","NPV_eb_star","WTP_A","WTA_B","accept","reserve_npv_coop","reserve_npv_non","coop_npv_non","reserve_vs_non_x","reserve_vs_coop_x"
0,44.5,9.69159741458911,0,11.2,30.4930747922438,28.0701754385965,2051.23139780927,276.098718014861,13.2905647312861,13.2905647312861,67.4131191319614,45.6140350877193,0,4052.91013956453,2.92853114032672,42.2826569947252,100,-7266.49659850247,18674.2968243756,-9317.72799631174,276.098718014861,-9593.8267143266,-11319.406738067,-9593.8267143266,1725.5800237404,62.7438589334938,-13.6035427442607
0,44.5,9.69159741458911,0,22.3,30.4930747922438,28.0701754385965,2251.50722751579,399.230560954535,13.2905647312861,13.2905647312861,67.4131191319614,45.6140350877193,0,4215.55214806714,2.90475968292222,41.0911880198228,100,-7020.5948579447,18886.9394637327,-9272.10208546048,399.230560954535,-9671.33264641502,-11236.1470060118,-9671.33264641502,1564.81435959682,62.7200874760893,-13.6035427442607
0,44.5,9.69159741458911,0,33.4,30.4930747922438,28.0701754385965,2274.92763163497,510.780153522777,13.2905647312861,13.2905647312861,67.4131191319614,45.6140350877193,0,4358.27898565364,2.90361512860192,41.0378168862122,100,-7020.93950088645,19108.4446668992,-9295.86713252143,510.780153522777,-9806.6472860442,-11379.2184865401,-9806.6472860442,1572.5712004959,62.718942921769,-13.6035427442607
0,44.5,9.69159741458911,0,44.5,30.4930747922438,28.0701754385965,2274.92763163497,621.780153522777,13.2905647312861,13.2905647312861,67.4131191319614,45.6140350877193,0,4445.8040474379,2.90319853530963,41.0184696603544,100,-7049.33309507469,19326.5894155933,-9324.26072670966,621.780153522777,-9946.04088023244,-11495.1371425126,-9946.04088023244,1549.09626228015,62.7185263284767,-13.6035427442607
0,44.5,9.69159741458911,0,55.6,30.4930747922438,28.0701754385965,2274.92763163497,732.780153522777,13.2905647312861,13.2905647312861,67.4131191319614,45.6140350877193,0,4546.35818253038,2.903260228086,41.0213321369483,100,-7049.94116834148,19437.5894155933,-9324.86879997645,732.780153522777,-10057.6489534992,-11596.2993508719,-10057.6489534992,1538.65039737264,62.7185880212531,-13.6035427442607
0,44.5,9.69159741458911,0,66.7,30.4930747922438,28.0701754385965,2274.92763163497,843.780153522777,13.2905647312861,13.2905647312861,67.4131191319614,45.6140350877193,0,4657.35818253038,2.90361529499447,41.0378246220794,100,-7064.44046224385,19548.5894155933,-9339.36809387881,843.780153522777,-10183.1482474016,-11721.7986447742,-10183.1482474016,1538.65039737263,62.7189430881616,-13.6035427442607
0,44.5,9.69159741458911,0,77.8,30.4930747922438,28.0701754385965,2274.92763163497,954.780153522777,13.2905647312861,13.2905647312861,67.4131191319614,45.6140350877193,0,4768.35818253038,2.90361536765964,41.0378280004062,100,-7086.96524018858,19659.5894155933,-9361.89287182355,954.780153522777,-10316.6730253463,-11855.323422719,-10316.6730253463,1538.65039737264,62.7189431608268,-13.6035427442607
0,44.5,9.69159741458911,0,88.9,30.4930747922438,28.0701754385965,2274.92763163497,1065.78015352278,13.2905647312861,13.2905647312861,67.4131191319614,45.6140350877193,0,4879.35818253038,2.903615294772,41.0378246117364,100,-7120.72545222951,19770.5894155933,-9395.65308386448,1065.78015352278,-10461.4332373873,-12000.0836347599,-10461.4332373873,1538.65039737264,62.7189430879391,-13.6035427442607
0,44.5,9.69159741458911,0,100,30.4930747922438,28.0701754385965,2274.92763163497,1176.78015352278,13.2905647312861,13.2905647312861,67.4131191319614,45.6140350877193,0,4990.35818253038,2.84617353464346,38.6779541985361,100,-6707.38924723751,19881.5894155933,-8982.31687887248,1176.78015352278,-10159.0970323953,-11697.7474297679,-10159.0970323953,1538.65039737264,62.6615013278106,-13.6035427442607
0,55.6,9.69159741458911,0,0.1,30.4930747922438,28.0701754385965,812.467774436645,28.5652160067249,13.2905647312861,13.2905647312861,67.4131191319614,45.6140350877193,99.8596491228071,3880.140800934,2.95347274426717,43.7732261073098,100,-7481.80197242304,18461.7309138949,-8294.26974685968,28.5652160067249,-8322.83496286641,-11461.8024224799,-8322.83496286641,3138.96745961344,62.7688005374343,-13.6035427442607
0,55.6,9.69159741458911,0,11.2,30.4930747922438,28.0701754385965,2162.23139780926,276.098718014861,13.2905647312861,13.2905647312861,67.4131191319614,45.6140350877193,99.8596491228071,4064.18037767306,2.92853114040319,42.2826569988536,100,-7155.49659931513,18674.2968244177,-9317.72799712439,276.098718014861,-9593.82671513925,-11319.536626111,-9593.82671513925,1725.70991097175,62.7438589335703,-13.6035427442607
0,55.6,9.69159741458911,0,22.3,30.4930747922438,28.0701754385965,2362.50722751579,399.230560954535,13.2905647312861,13.2905647312861,67.4131191319614,45.6140350877193,99.8596491228071,4226.81685310462,2.90475968304395,41.0911880255162,100,-6909.59485906814,18886.9394637914,-9272.10208658393,399.230560954535,-9671.33264753846,-11236.2713612956,-9671.33264753846,1564.93871375711,62.7200874762111,-13.6035427442607
0,55.6,9.69159741458911,0,33.4,30.4930747922438,28.0701754385965,2385.92763163497,510.780153522777,13.2905647312861,13.2905647312861,67.4131191319614,45.6140350877193,99.8596491228071,4369.54001172459,2.9036151264813,41.0378167876211,100,-6909.93948132618,19108.444665882,-9295.86711296115,510.780153522777,-9806.64726648392,-11379.3391421736,-9806.64726648392,1572.69187568965,62.7189429196484,-13.6035427442607
0,55.6,9.69159741458911,0,44.5,30.4930747922438,28.0701754385965,2385.92763163497,621.780153522777,13.2905647312861,13.2905647312861,67.4131191319614,45.6140350877193,99.8596491228071,4445.97769978572,2.90316847880262,41.0170754021225,100,-6938.06156952387,19326.5894155933,-9323.98920115884,621.780153522777,-9945.76935468162,-11483.8989184324,-9945.76935468162,1538.12956375078,62.7184962719697,-13.6035427442607
0,55.6,9.69159741458911,0,55.6,30.4930747922438,28.0701754385965,2385.92763163497,732.780153522777,13.2905647312861,13.2905647312861,67.4131191319614,45.6140350877193,99.8596491228071,4546.53175259765,2.90325988566814,41.0213162466195,100,-6938.93807374547,19437.5894155933,-9324.86570538044,732.780153522777,-10057.6458589032,-11585.3294754659,-10057.6458589032,1527.68361656271,62.7185876788352,-13.6035427442607
0,55.6,9.69159741458911,0,66.7,30.4930747922438,28.0701754385965,2385.92763163497,843.780153522777,13.2905647312861,13.2905647312861,67.4131191319614,45.6140350877193,99.8596491228071,4657.53175259765,2.90361529473449,41.0378246099924,100,-6953.44045988986,19548.5894155933,-9339.36809152483,843.780153522777,-10183.1482450476,-11710.8318616103,-10183.1482450476,1527.68361656271,62.7189430879016,-13.6035427442607
0,55.6,9.69159741458911,0,77.8,30.4930747922438,28.0701754385965,2385.92763163497,954.780153522777,13.2905647312861,13.2905647312861,67.4131191319614,45.6140350877193,99.8596491228071,4768.53175259765,2.90361536785034,41.0378280092725,100,-6975.96524191534,19659.5894155933,-9361.89287355031,954.780153522777,-10316.6730270731,-11844.3566436358,-10316.6730270731,1527.68361656271,62.7189431610174,-13.6035427442607
0,55.6,9.69159741458911,0,88.9,30.4930747922438,28.0701754385965,2385.92763163497,1065.78015352278,13.2905647312861,13.2905647312861,67.4131191319614,45.6140350877193,99.8596491228071,4879.53175259765,2.90361529573734,41.0378246566164,100,-7009.7254609701,19770.5894155933,-9395.65309260507,1065.78015352278,-10461.4332461278,-11989.1168626906,-10461.4332461278,1527.68361656271,62.7189430889045,-13.6035427442607
0,55.6,9.69159741458911,0,100,30.4930747922438,28.0701754385965,2385.92763163497,1176.78015352278,13.2905647312861,13.2905647312861,67.4131191319614,45.6140350877193,99.8596491228071,4990.53175259765,2.84617353483845,38.6779542057118,100,-6596.38924862735,19881.5894155933,-8982.31688026232,1176.78015352278,-10159.0970337851,-11686.7806503478,-10159.0970337851,1527.68361656271,62.6615013280056,-13.6035427442607
0,66.7,9.69159741458911,0,0.1,30.4930747922438,28.0701754385965,923.467774436645,28.5652160067249,13.2905647312861,13.2905647312861,67.4131191319614,45.6140350877193,210.859649122807,3880.140800934,2.95347274426732,43.7732261073193,100,-7370.80197242492,18461.730913895,-8294.26974686157,28.5652160067249,-8322.83496286829,-11461.8024224817,-8322.83496286829,3138.96745961344,62.7688005374344,-13.6035427442607
0,66.7,9.69159741458911,0,11.2,30.4930747922438,28.0701754385965,2273.23139780927,276.098718014861,13.2905647312861,13.2905647312861,67.4131191319614,45.6140350877193,210.859649122807,4064.18037767306,2.92853114018174,42.2826569868975,100,-7044.49659696164,18674.2968242957,-9317.72799477091,276.098718014861,-9593.82671278577,-11319.5366237575,-9593.82671278577,1725.70991097174,62.7438589333489,-13.6035427442607
0,66.7,9.69159741458911,0,22.3,30.4930747922438,28.0701754385965,2473.50722751579,399.230560954535,13.2905647312861,13.2905647312861,67.4131191319614,45.6140350877193,210.859649122807,4226.81685310462,2.90475968317681,41.0911880317299,100,-6798.59486029429,18886.9394638554,-9272.10208781008,399.230560954535,-9671.33264876461,-11236.2713625217,-9671.33264876461,1564.93871375711,62.7200874763439,-13.6035427442607
0,66.7,9.69159741458911,0,33.4,30.4930747922438,28.0701754385965,2496.92763163497,510.780153522777,13.2905647312861,13.2905647312861,67.4131191319614,45.6140350877193,210.859649122807,4369.54001172459,2.90361512669261,41.0378167974453,100,-6798.93948327527,19108.4446659833,-9295.86711491024,510.780153522777,-9806.64726843302,-11379.3391441227,-9806.64726843302,1572.69187568965,62.7189429198597,-13.6035427442607
0,66.7,9.69159741458911,0,44.5,30.4930747922438,28.0701754385965,2496.92763163497,621.780153522777,13.2905647312861,13.2905647312861,67.4131191319614,45.6140350877193,210.859649122807,4445.97769978572,2.90316361329169,41.0168497216407,100,-6827.01761934288,19326.5894155933,-9323.94525097785,621.780153522777,-9945.72540450063,-11483.8549682514,-9945.72540450063,1538.12956375078,62.7184914064588,-13.6035427442607
0,66.7,9.69159741458911,0,55.6,30.4930747922438,28.0701754385965,2496.92763163497,732.780153522777,13.2905647312861,13.2905647312861,67.4131191319614,45.6140350877193,210.859649122807,4546.53175259765,2.90319971893561,41.018524570707,100,-6827.39440463813,19437.5894155933,-9324.3220362731,732.780153522777,-10057.1021897959,-11584.7858063586,-10057.1021897959,1527.68361656271,62.7185275121027,-13.6035427442607
0,66.7,9.69159741458911,0,66.7,30.4930747922438,28.0701754385965,2496.92763163497,843.780153522777,13.2905647312861,13.2905647312861,67.4131191319614,45.6140350877193,210.859649122807,4657.53175259765,2.90361529756805,41.0378247417295,100,-6842.44048554626,19548.5894155933,-9339.36811718123,843.780153522777,-10183.148270704,-11710.8318872667,-10183.148270704,1527.68361656271,62.7189430907352,-13.6035427442607
0,66.7,9.69159741458911,0,77.8,30.4930747922438,28.0701754385965,2496.92763163497,954.780153522777,13.2905647312861,13.2905647312861,67.4131191319614,45.6140350877193,210.859649122807,4768.53175259765,2.90361537118115,41.0378281641276,100,-6864.96527207408,19659.5894155933,-9361.89290370905,954.780153522777,-10316.6730572318,-11844.3566737945,-10316.6730572318,1527.68361656271,62.7189431643483,-13.6035427442607
0,66.7,9.69159741458911,0,88.9,30.4930747922438,28.0701754385965,2496.92763163497,1065.78015352278,13.2905647312861,13.2905647312861,67.4131191319614,45.6140350877193,210.859649122807,4879.53175259765,2.90361529571888,41.0378246557584,100,-6898.725460803,19770.5894155933,-9395.65309243797,1065.78015352278,-10461.4332459607,-11989.1168625235,-10461.4332459607,1527.68361656271,62.718943088886,-13.6035427442607
