"M_ab","x_a_init","x_a_non","e_hat_a","x_b_init","x_b_non","e_hat_b","NPV_a_hat","NPV_b_hat","x_a_so","e_star_a","x_b_so","e_star_b","NPV_a_star","NPV_b_star","x_a_soa","e_a_star","x_b_soa","NPV_ea_star","NPV_eb_star","WTP_A","WTA_B","accept","reserve_npv_coop","reserve_npv_non","reserve_vs_non_x","reserve_vs_coop_x"
0.2,33.4,34.5290858725762,23.6842105263158,33.4,34.5290858725762,23.6842105263158,2144.84273025063,2144.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,2679.80149532192,2679.80149532192,46.9680632794828,25.3065827550655,77.9282722469187,3970.0614959681,14244.4784425672,1825.21876571746,2144.84273025063,-319.623964533173,-1389.54149467574,-319.623964533173,55.8381637812492,51.9390581717451
0.2,33.4,34.5290858725762,23.6842105263158,44.5,34.5290858725762,23.6842105263158,2144.84273025063,2255.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,2703.68802932192,2775.34763132192,41.9154721616405,20.8642745428739,75.3490939803748,3972.68800797504,14162.2267615964,1827.84527772441,2255.84273025063,-427.997452526226,-1506.3476526688,-427.997452526226,48.2063943968629,51.9390581717451
0.2,33.4,34.5290858725762,23.6842105263158,55.6,34.5290858725762,23.6842105263158,2144.84273025063,2366.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,2705.93024774297,2884.17615412894,41.915472169616,20.8642745497232,75.3490939845448,4029.44509126409,14500.2550949633,1884.60236101346,2366.84273025063,-482.240369237179,-1560.66131060782,-482.240369237179,48.2063944090085,51.9390581717451
0.2,33.4,34.5290858725762,23.6842105263158,66.7,34.5290858725762,23.6842105263158,2144.84273025063,2477.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,2705.93024774297,2995.17615412894,38.4003487619232,17.8929085974523,73.478244985304,4005.07411122807,14452.3507107037,1860.23138097743,2477.84273025063,-617.611349273201,-1696.03229064384,-617.611349273201,42.8204220020749,51.9390581717451
0.2,33.4,34.5290858725762,23.6842105263158,77.8,34.5290858725762,23.6842105263158,2144.84273025063,2588.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,2705.93024774297,3106.17615412894,34.2019337955268,14.4631104619294,71.1500731210575,3936.46669791873,14292.6415764878,1791.62396766809,2588.84273025063,-797.218762582542,-1875.63970395318,-797.218762582542,36.2938351714319,51.9390581717451
0.2,33.4,34.5290858725762,23.6842105263158,88.9,34.5290858725762,23.6842105263158,2144.84273025063,2699.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,2705.93024774297,3217.17615412894,33.0234302108937,13.5226857630388,70.476363725415,3930.34723066076,14394.1519883253,1785.50450041013,2699.84273025063,-914.338229840506,-1992.75917121115,-914.338229840506,34.4416221911563,51.9390581717451
0.2,33.4,34.5290858725762,23.6842105263158,100,34.5290858725762,23.6842105263158,2144.84273025063,2810.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,2705.93024774297,3328.17615412894,33.0234438874123,13.5226966211697,70.4763715983819,3950.08498304289,14584.1027900948,1805.24225279225,2810.84273025063,-1005.60047745838,-2084.02141882902,-1005.60047745838,34.4416437406418,51.9390581717451
0.2,44.5,34.5290858725762,23.6842105263158,0.1,34.5290858725762,23.6842105263158,2129.25500200138,1771.8272235841,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,2568.31487856625,2388.28736998367,65.4787089003724,43.7093068032557,86.4992259678427,3583.36024019744,14193.6054390058,1454.10523819607,1771.8272235841,-317.721985388032,-1373.24200835248,-317.721985388032,82.9197631230627,51.9390581717451
0.2,44.5,34.5290858725762,23.6842105263158,11.2,34.5290858725762,23.6842105263158,2215.52436747319,1915.33418524611,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,2669.59093709299,2505.96567550483,58.4882169527556,36.3078994793811,83.4036944728801,3871.64416095129,14266.8498651948,1656.1197934781,1915.33418524611,-259.214391768005,-1303.91245164653,-259.214391768005,72.8337396804833,51.9390581717451
0.2,44.5,34.5290858725762,23.6842105263158,22.3,34.5290858725762,23.6842105263158,2252.36036109274,2033.75535888221,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,2733.60014504115,2608.83469153216,52.4580094470543,30.3852229958245,80.6016793853675,4019.42231079835,14284.2046854367,1767.06194970561,2033.75535888221,-266.693409176597,-1323.01252577495,-266.693409176597,64.0015170872694,51.9390581717451
0.2,44.5,34.5290858725762,23.6842105263158,33.4,34.5290858725762,23.6842105263158,2255.84273025063,2144.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,2775.34763132192,2703.68802932192,46.9680632554329,25.3065827334125,77.9282722349262,4081.0614957265,14244.4784402807,1825.21876547587,2144.84273025063,-319.623964774766,-1397.97416491734,-319.623964774767,55.8381637452066,51.9390581717451
0.2,44.5,34.5290858725762,23.6842105263158,44.5,34.5290858725762,23.6842105263158,2255.84273025063,2255.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,2799.23416532192,2799.23416532192,41.9154721638792,20.8642745447964,75.3490939815453,4083.68800801434,14162.2267618127,1827.8452777637,2255.84273025063,-427.997452486931,-1514.7803226295,-427.997452486931,48.206394400272,51.9390581717451
0.2,44.5,34.5290858725762,23.6842105263158,55.6,34.5290858725762,23.6842105263158,2255.84273025063,2366.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,2801.47638374297,2908.06268812894,41.9154721617371,20.8642745429568,75.3490939804253,4140.44509112938,14500.2550942163,1884.60236087875,2366.84273025063,-482.240369371886,-1569.09398074253,-482.240369371886,48.20639439701,51.9390581717451
0.2,44.5,34.5290858725762,23.6842105263158,66.7,34.5290858725762,23.6842105263158,2255.84273025063,2477.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,2801.47638374297,3019.06268812894,38.400348608604,17.8929084698764,73.478244902214,4116.07410786926,14452.3506959198,1860.23137761863,2477.84273025063,-617.611352632006,-1704.46496400265,-617.611352632006,42.8204217656656,51.9390581717451
0.2,44.5,34.5290858725762,23.6842105263158,77.8,34.5290858725762,23.6842105263158,2255.84273025063,2588.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,2801.47638374297,3130.06268812894,34.2021050534949,14.4632478209091,71.1501703491385,4047.47138208842,14292.6585630616,1791.62865183779,2588.84273025063,-797.214078412843,-1884.06768978349,-797.214078412843,36.294103657481,51.9390581717451
0.2,44.5,34.5290858725762,23.6842105263158,88.9,34.5290858725762,23.6842105263158,2255.84273025063,2699.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,2801.47638374297,3241.06268812894,33.0234302121378,13.5226857640265,70.4763637261311,4041.34723069645,14394.1519884491,1785.50450044582,2699.84273025063,-914.338229804812,-2001.19184117546,-914.338229804812,34.4416221931165,51.9390581717451
0.2,44.5,34.5290858725762,23.6842105263158,100,34.5290858725762,23.6842105263158,2255.84273025063,2810.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,2801.47638374297,3352.06268812894,33.0234438880379,13.5226966216664,70.476371598742,4061.08498306075,14584.1027901568,1805.24225281012,2810.84273025063,-1005.60047744051,-2092.45408881116,-1005.60047744051,34.4416437416276,51.9390581717451
0.2,55.6,34.5290858725762,23.6842105263158,0.1,34.5290858725762,23.6842105263158,2240.25500200138,1771.8272235841,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,2678.86000306822,2390.26857734121,65.4787074511849,43.7093052007362,86.4992253415658,3694.36027955778,14193.6052982892,1454.10527755641,1771.8272235841,-317.721946027693,-1374.76830085165,-317.721946027693,82.9197610475983,51.9390581717451
0.2,55.6,34.5290858725762,23.6842105263158,11.2,34.5290858725762,23.6842105263158,2326.52436747319,1915.33418524611,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,2779.42869448252,2507.80193535185,58.4867168153709,36.3063765661069,83.4030133726496,3982.66028288247,14266.7076320398,1656.13591540929,1915.33418524611,-259.198269836818,-1304.57034695189,-259.198269836819,72.831558442868,51.9390581717451
0.2,55.6,34.5290858725762,23.6842105263158,22.3,34.5290858725762,23.6842105263158,2363.36036109274,2033.75535888221,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,2842.91532727431,2610.78132923675,52.4580094468357,30.3852229956165,80.6016793852635,4130.42231079816,14284.204685416,1767.06194970542,2033.75535888221,-266.693409176791,-1323.2743457129,-266.693409176791,64.0015170869467,51.9390581717451
0.2,55.6,34.5290858725762,23.6842105263158,33.4,34.5290858725762,23.6842105263158,2366.84273025063,2144.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,2884.17615412894,2705.93024774297,46.9680632814114,25.3065827568018,77.9282722478803,4192.06149598747,14244.4784427505,1825.21876573683,2144.84273025063,-319.623964513803,-1398.04490588444,-319.623964513803,55.8381637841393,51.9390581717451
0.2,55.6,34.5290858725762,23.6842105263158,44.5,34.5290858725762,23.6842105263158,2366.84273025063,2255.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,2908.06268812894,2801.47638374297,41.9154721483945,20.8642745314984,75.349093973449,4194.68800774254,14162.2267603163,1827.8452774919,2255.84273025063,-427.997452758731,-1514.85106412937,-427.997452758731,48.2063943766911,51.9390581717451
0.2,55.6,34.5290858725762,23.6842105263158,55.6,34.5290858725762,23.6842105263158,2366.84273025063,2366.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,2910.30490654999,2910.30490654999,41.9154721610644,20.8642745423791,75.3490939800736,4251.44509111788,14500.2550941525,1884.60236086724,2366.84273025063,-482.240369383389,-1569.1647219821,-482.240369383389,48.2063943959856,51.9390581717451
0.2,55.6,34.5290858725762,23.6842105263158,66.7,34.5290858725762,23.6842105263158,2366.84273025063,2477.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,2910.30490654999,3021.30490654999,38.4003487555069,17.8929085921133,73.4782449818267,4227.0741110875,14452.350710085,1860.23138083687,2477.84273025063,-617.611349413764,-1704.53570201247,-617.611349413763,42.8204219921812,51.9390581717451
0.2,55.6,34.5290858725762,23.6842105263158,77.8,34.5290858725762,23.6842105263158,2366.84273025063,2588.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,2910.30490654999,3132.30490654999,34.2019005585462,14.4630838039365,71.1500542514438,4158.46578883158,14292.6382798064,1791.62305858095,2588.84273025063,-797.219671669687,-1884.1440242684,-797.219671669687,36.2937830648376,51.9390581717451
0.2,55.6,34.5290858725762,23.6842105263158,88.9,34.5290858725762,23.6842105263158,2366.84273025063,2699.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,2910.30490654999,3243.30490654999,33.0234302096996,13.5226857620907,70.4763637247275,4152.3472306265,14394.1519882063,1785.50450037587,2699.84273025063,-914.338229874766,-2001.26258247348,-914.338229874766,34.4416221892748,51.9390581717451
0.2,55.6,34.5290858725762,23.6842105263158,100,34.5290858725762,23.6842105263158,2366.84273025063,2810.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,2910.30490654999,3354.30490654999,33.023443891624,13.5226966245135,70.4763716008064,4172.08498316319,14584.102790512,1805.24225291255,2810.84273025063,-1005.60047733808,-2092.52482993679,-1005.60047733808,34.441643747278,51.9390581717451
0.2,66.7,34.5290858725762,23.6842105263158,0.1,34.5290858725762,23.6842105263158,2351.25500200138,1771.8272235841,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,2789.86000306822,2390.26857734121,65.478708902785,43.7093068059235,86.4992259688854,3805.36024013192,14193.60543924,1454.10523813054,1771.8272235841,-317.72198545356,-1374.76834027752,-317.72198545356,82.919763126518,51.9390581717451
0.2,66.7,34.5290858725762,23.6842105263158,11.2,34.5290858725762,23.6842105263158,2437.52436747319,1915.33418524611,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,2890.42869448252,2507.80193535185,58.4867168162742,36.306376567024,83.4030133730597,4093.66028287277,14266.7076321255,1656.13591539958,1915.33418524611,-259.198269846526,-1304.5703469616,-259.198269846526,72.8315584441815,51.9390581717451
0.2,66.7,34.5290858725762,23.6842105263158,22.3,34.5290858725762,23.6842105263158,2474.36036109274,2033.75535888221,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,2953.91532727431,2610.78132923675,52.4580094422633,30.3852229912687,80.6016793830879,4241.42231079412,14284.2046849847,1767.06194970138,2033.75535888221,-266.693409180831,-1323.27434571694,-266.693409180831,64.0015170801988,51.9390581717451
0.2,66.7,34.5290858725762,23.6842105263158,33.4,34.5290858725762,23.6842105263158,2477.84273025063,2144.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,2995.17615412894,2705.93024774297,46.9680632813844,25.3065827567775,77.9282722478669,4303.0614959872,14244.4784427479,1825.21876573657,2144.84273025063,-319.623964514069,-1398.04490588471,-319.623964514069,55.8381637840989,51.9390581717451
0.2,66.7,34.5290858725762,23.6842105263158,44.5,34.5290858725762,23.6842105263158,2477.84273025063,2255.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,3019.06268812894,2801.47638374297,41.9154721655885,20.8642745462644,75.349093982439,4305.68800804434,14162.2267619779,1827.84527779371,2255.84273025063,-427.997452456926,-1514.85106382757,-427.997452456925,48.2063944028751,51.9390581717451
0.2,66.7,34.5290858725762,23.6842105263158,55.6,34.5290858725762,23.6842105263158,2477.84273025063,2366.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,3021.30490654999,2910.30490654999,41.9154721598835,20.864274541365,75.3490939794561,4362.44509109769,14500.2550940405,1884.60236084705,2366.84273025063,-482.24036940358,-1569.16472200229,-482.240369403579,48.2063943941873,51.9390581717451
0.2,66.7,34.5290858725762,23.6842105263158,66.7,34.5290858725762,23.6842105263158,2477.84273025063,2477.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,3021.30490654999,3021.30490654999,38.4003487559944,17.8929085925189,73.478244982091,4338.07411109818,14452.350710132,1860.23138084755,2477.84273025063,-617.611349403082,-1704.53570200179,-617.611349403082,42.820421992933,51.9390581717451
0.2,66.7,34.5290858725762,23.6842105263158,77.8,34.5290858725762,23.6842105263158,2477.84273025063,2588.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,3021.30490654999,3132.30490654999,34.2018698158253,14.4630591464919,71.1500367978886,4269.46494796534,14292.6352305225,1791.62221771471,2588.84273025063,-797.220512535925,-1884.14486513464,-797.220512535925,36.2937348685614,51.9390581717451
0.2,66.7,34.5290858725762,23.6842105263158,88.9,34.5290858725762,23.6842105263158,2477.84273025063,2699.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,3021.30490654999,3243.30490654999,33.0234302081142,13.522685760832,70.4763637238149,4263.34723058102,14394.1519880485,1785.50450033038,2699.84273025063,-914.338229920251,-2001.26258251896,-914.338229920251,34.4416221867766,51.9390581717451
0.2,66.7,34.5290858725762,23.6842105263158,100,34.5290858725762,23.6842105263158,2477.84273025063,2810.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,3021.30490654999,3354.30490654999,33.0234438911058,13.5226966241021,70.4763716005081,4283.08498314838,14584.1027904607,1805.24225289775,2810.84273025063,-1005.60047735288,-2092.5248299516,-1005.60047735288,34.4416437464615,51.9390581717451
0.2,77.8,34.5290858725762,23.6842105263158,0.1,34.5290858725762,23.6842105263158,2462.25500200138,1771.8272235841,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,2900.86000306822,2390.26857734121,65.4787035483836,43.7093008849972,86.4992236549415,3916.36038555893,14193.6049193261,1454.10538355756,1771.8272235841,-317.721840026543,-1374.7681948505,-317.721840026543,82.9197554581727,51.9390581717451
0.2,77.8,34.5290858725762,23.6842105263158,11.2,34.5290858725762,23.6842105263158,2548.52436747319,1915.33418524611,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,3001.42869448252,2507.80193535185,58.4867168170178,36.3063765677789,83.4030133733973,4204.66028286478,14266.707632196,1656.13591539159,1915.33418524611,-259.198269854516,-1304.57034696959,-259.198269854516,72.8315584452628,51.9390581717451
0.2,77.8,34.5290858725762,23.6842105263158,22.3,34.5290858725762,23.6842105263158,2585.36036109274,2033.75535888221,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,3064.91532727431,2610.78132923675,52.4580094463685,30.3852229951723,80.6016793850411,4352.42231079775,14284.204685372,1767.06194970501,2033.75535888221,-266.693409177202,-1323.27434571331,-266.693409177203,64.0015170862572,51.9390581717451
0.2,77.8,34.5290858725762,23.6842105263158,33.4,34.5290858725762,23.6842105263158,2588.84273025063,2144.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,3106.17615412894,2705.93024774297,46.9680632900189,25.3065827645514,77.9282722521725,4414.06149607393,14244.4784435688,1825.2187658233,2144.84273025063,-319.623964427333,-1398.04490579798,-319.623964427333,55.838163797039,51.9390581717451
0.2,77.8,34.5290858725762,23.6842105263158,44.5,34.5290858725762,23.6842105263158,2588.84273025063,2255.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,3130.06268812894,2801.47638374297,41.9154721456735,20.8642745291616,75.3490939720263,4416.68800769477,14162.2267600534,1827.84527744414,2255.84273025063,-427.997452806492,-1514.85106417714,-427.997452806492,48.2063943725474,51.9390581717451
0.2,77.8,34.5290858725762,23.6842105263158,55.6,34.5290858725762,23.6842105263158,2588.84273025063,2366.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,3132.30490654999,2910.30490654999,41.915472168436,20.8642745487098,75.3490939839278,4473.44509124391,14500.2550948514,1884.60236099328,2366.84273025063,-482.240369257355,-1569.16472185607,-482.240369257355,48.2063944072114,51.9390581717451
0.2,77.8,34.5290858725762,23.6842105263158,66.7,34.5290858725762,23.6842105263158,2588.84273025063,2477.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,3132.30490654999,3021.30490654999,38.4003487629895,17.8929085983395,73.4782449858819,4449.07411125143,14452.3507108065,1860.23138100079,2477.84273025063,-617.611349249841,-1704.53570184855,-617.611349249842,42.8204220037191,51.9390581717451
0.2,77.8,34.5290858725762,23.6842105263158,77.8,34.5290858725762,23.6842105263158,2588.84273025063,2588.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,3132.30490654999,3132.30490654999,34.2020475386951,14.4632016906286,71.1501376963516,4380.46980897417,14292.652858341,1791.62707872353,2588.84273025063,-797.215651527101,-1884.14000412581,-797.215651527101,36.2940134898943,51.9390581717451
0.2,77.8,34.5290858725762,23.6842105263158,88.9,34.5290858725762,23.6842105263158,2588.84273025063,2699.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,3132.30490654999,3243.30490654999,33.0234302161643,13.5226857672232,70.476363728449,4374.34723081197,14394.15198885,1785.50450056134,2699.84273025063,-914.338229689291,-2001.26258228801,-914.338229689291,34.4416221994609,51.9390581717451
0.2,77.8,34.5290858725762,23.6842105263158,100,34.5290858725762,23.6842105263158,2588.84273025063,2810.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,3132.30490654999,3354.30490654999,33.0234438869115,13.5226966207721,70.4763715980936,4394.08498302858,14584.1027900452,1805.24225277795,2810.84273025063,-1005.60047747269,-2092.5248300714,-1005.60047747269,34.4416437398528,51.9390581717451
0.2,88.9,34.5290858725762,23.6842105263158,0.1,34.5290858725762,23.6842105263158,2573.25500200138,1771.8272235841,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,3011.86000306822,2390.26857734121,65.4787089210603,43.7093068261325,86.4992259767832,4027.36023963555,14193.6054410146,1454.10523763418,1771.8272235841,-317.721985949922,-1374.76834077388,-317.721985949922,82.9197631526911,51.9390581717451
0.2,88.9,34.5290858725762,23.6842105263158,11.2,34.5290858725762,23.6842105263158,2659.52436747319,1915.33418524611,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,3112.42869448252,2507.80193535185,58.4867168140638,36.30637656478,83.4030133720561,4315.66028289651,14266.7076319159,1656.13591542333,1915.33418524611,-259.198269822778,-1304.57034693785,-259.198269822778,72.8315584409676,51.9390581717451
0.2,88.9,34.5290858725762,23.6842105263158,22.3,34.5290858725762,23.6842105263158,2696.36036109274,2033.75535888221,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,3175.91532727431,2610.78132923675,52.4580094457021,30.3852229945387,80.6016793847241,4463.42231079716,14284.2046853091,1767.06194970442,2033.75535888221,-266.693409177792,-1323.2743457139,-266.693409177792,64.0015170852738,51.9390581717451
0.2,88.9,34.5290858725762,23.6842105263158,33.4,34.5290858725762,23.6842105263158,2699.84273025063,2144.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,3217.17615412894,2705.93024774297,46.968063280308,25.3065827558084,77.9282722473302,4525.06149597638,14244.4784426456,1825.21876572575,2144.84273025063,-319.623964524883,-1398.04490589553,-319.623964524882,55.8381637824858,51.9390581717451
0.2,88.9,34.5290858725762,23.6842105263158,44.5,34.5290858725762,23.6842105263158,2699.84273025063,2255.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,3241.06268812894,2801.47638374297,41.9154721674187,20.8642745478362,75.349093983396,4527.68800807647,14162.2267621547,1827.84527782583,2255.84273025063,-427.997452424801,-1514.85106379544,-427.997452424801,48.2063944056623,51.9390581717451
0.2,88.9,34.5290858725762,23.6842105263158,55.6,34.5290858725762,23.6842105263158,2699.84273025063,2366.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,3243.30490654999,2910.30490654999,41.9154721649881,20.8642745457488,75.3490939821251,4584.44509118497,14500.2550945245,1884.60236093433,2366.84273025063,-482.2403693163,-1569.16472191501,-482.2403693163,48.2063944019608,51.9390581717451
0.2,88.9,34.5290858725762,23.6842105263158,66.7,34.5290858725762,23.6842105263158,2699.84273025063,2477.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,3243.30490654999,3021.30490654999,38.4003487625548,17.8929085979778,73.4782449856463,4560.0741112419,14452.3507107646,1860.23138099127,2477.84273025063,-617.611349259363,-1704.53570185808,-617.611349259363,42.8204220030488,51.9390581717451
0.2,88.9,34.5290858725762,23.6842105263158,77.8,34.5290858725762,23.6842105263158,2699.84273025063,2588.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,3243.30490654999,3132.30490654999,34.2020220301994,14.4631812313095,71.1501232144466,4491.46911127796,14292.6503282287,1791.62638102733,2588.84273025063,-797.216349223308,-1884.14070182202,-797.216349223308,36.2939734994936,51.9390581717451
0.2,88.9,34.5290858725762,23.6842105263158,88.9,34.5290858725762,23.6842105263158,2699.84273025063,2699.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,3243.30490654999,3243.30490654999,33.0234302086253,13.5226857612378,70.4763637241091,4485.34723059567,14394.1519880994,1785.50450034504,2699.84273025063,-914.338229905591,-2001.26258250431,-914.338229905591,34.441622187582,51.9390581717451
0.2,88.9,34.5290858725762,23.6842105263158,100,34.5290858725762,23.6842105263158,2699.84273025063,2810.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,3243.30490654999,3354.30490654999,33.0234438963835,13.5226966282922,70.4763716035462,4505.08498329913,14584.1027909835,1805.2422530485,2810.84273025063,-1005.60047720213,-2092.52482980085,-1005.60047720213,34.4416437547773,51.9390581717451
0.2,100,34.5290858725762,23.6842105263158,0.1,34.5290858725762,23.6842105263158,2684.25500200138,1771.8272235841,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,3122.86000306822,2390.26857734121,65.4787088992702,43.7093068020369,86.4992259673664,4138.36024022738,14193.6054388987,1454.105238226,1771.8272235841,-317.721985358097,-1374.76834018205,-317.721985358097,82.9197631214843,51.9390581717451
0.2,100,34.5290858725762,23.6842105263158,11.2,34.5290858725762,23.6842105263158,2770.52436747319,1915.33418524611,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,3223.42869448252,2507.80193535185,58.4867168116608,36.3063765623406,83.4030133709651,4426.66028292234,14266.707631688,1656.13591544915,1915.33418524611,-259.198269796954,-1304.57034691203,-259.198269796953,72.8315584374736,51.9390581717451
0.2,100,34.5290858725762,23.6842105263158,22.3,34.5290858725762,23.6842105263158,2807.36036109274,2033.75535888221,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,3286.91532727431,2610.78132923675,52.4580094470137,30.3852229957858,80.6016793853481,4574.42231079832,14284.2046854328,1767.06194970558,2033.75535888221,-266.69340917663,-1323.27434571274,-266.69340917663,64.0015170872094,51.9390581717451
0.2,100,34.5290858725762,23.6842105263158,33.4,34.5290858725762,23.6842105263158,2810.84273025063,2144.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,3328.17615412894,2705.93024774297,46.96806327527,25.3065827512725,77.9282722448179,4636.06149592577,14244.4784421666,1825.21876567514,2144.84273025063,-319.623964575495,-1398.04490594614,-319.623964575495,55.8381637749355,51.9390581717451
0.2,100,34.5290858725762,23.6842105263158,44.5,34.5290858725762,23.6842105263158,2810.84273025063,2255.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,3352.06268812894,2801.47638374297,41.9154721639056,20.8642745448191,75.3490939815591,4638.6880080148,14162.2267618152,1827.84527776417,2255.84273025063,-427.997452486466,-1514.85106385711,-427.997452486466,48.2063944003123,51.9390581717451
0.2,100,34.5290858725762,23.6842105263158,55.6,34.5290858725762,23.6842105263158,2810.84273025063,2366.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,3354.30490654999,2910.30490654999,41.915472161428,20.8642745426914,75.3490939802637,4695.44509112409,14500.255094187,1884.60236087346,2366.84273025063,-482.240369377172,-1569.16472197588,-482.240369377172,48.2063943965393,51.9390581717451
0.2,100,34.5290858725762,23.6842105263158,66.7,34.5290858725762,23.6842105263158,2810.84273025063,2477.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,3354.30490654999,3021.30490654999,38.4003487650762,17.8929086000759,73.4782449870128,4671.07411129714,14452.3507110078,1860.23138104651,2477.84273025063,-617.611349204125,-1704.53570180284,-617.611349204125,42.8204220069366,51.9390581717451
0.2,100,34.5290858725762,23.6842105263158,77.8,34.5290858725762,23.6842105263158,2810.84273025063,2588.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,3354.30490654999,3132.30490654999,34.2021711716423,14.463300851613,71.1502078862634,4602.47319051155,14292.6651211187,1791.63046026091,2588.84273025063,-797.212269989718,-1884.13662258843,-797.212269989718,36.2942073127533,51.9390581717451
0.2,100,34.5290858725762,23.6842105263158,88.9,34.5290858725762,23.6842105263158,2810.84273025063,2699.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,3354.30490654999,3243.30490654999,33.0234302095347,13.5226857619598,70.4763637246326,4596.34723062177,14394.1519881899,1785.50450037114,2699.84273025063,-914.338229879496,-2001.26258247821,-914.338229879496,34.441622189015,51.9390581717451
0.2,100,34.5290858725762,23.6842105263158,100,34.5290858725762,23.6842105263158,2810.84273025063,2810.84273025063,60.4986149584488,45.6140350877193,60.4986149584488,45.6140350877193,3354.30490654999,3354.30490654999,33.0234438870565,13.5226966208873,70.4763715981771,4616.08498303272,14584.1027900596,1805.24225278209,2810.84273025063,-1005.60047746854,-2092.52483006726,-1005.60047746854,34.4416437400813,51.9390581717451
