"D_ba","x_a_init","x_a_non","e_hat_a","x_b_init","x_b_non","e_hat_b","NPV_a_hat","NPV_b_hat","x_a_so","e_star_a","x_b_so","e_star_b","NPV_a_star","NPV_b_star","x_a_soa","e_a_star","x_b_soa","NPV_ea_star","NPV_eb_star","WTP_A","WTA_B","accept","reserve_npv_coop","reserve_npv_non","coop_npv_non","reserve_vs_non_x","reserve_vs_coop_x"
0,22.3,3.7280701754386,0,66.7,47.5819482917821,37.280701754386,926.918903651505,2239.2320583353,36.7543308730573,36.7543308730573,74.445928408167,45.6140350877193,0,5400.07505683097,8.33333333333333,0,83.3333333333333,1762.14300105009,16206.698720896,835.224097398584,2239.2320583353,-1404.00796093672,-3637.93205578088,-1404.00796093672,2233.92409484417,40.356648199446,22.1986432788939
0,22.3,3.7280701754386,0,77.8,47.5819482917821,37.280701754386,926.918903651505,2350.2320583353,36.7543308730573,36.7543308730573,74.445928408167,45.6140350877193,0,5511.07505683097,8.33333333333333,0,83.3333333333333,1786.02322490638,16458.0694983306,859.104321254873,2350.2320583353,-1491.12773708043,-3725.05183192459,-1491.12773708043,2233.92409484417,40.356648199446,22.1986432788939
0,22.3,3.7280701754386,0,88.9,47.5819482917821,37.280701754386,926.918903651505,2461.2320583353,36.7543308730573,36.7543308730573,74.445928408167,45.6140350877193,0,5622.07505683097,8.33333333333334,0,83.3333333333334,1806.13390581964,16669.7608763649,879.215002168134,2461.2320583353,-1582.01705616717,-3815.94115101133,-1582.01705616717,2233.92409484417,40.356648199446,22.1986432788939
0,22.3,3.7280701754386,0,100,47.5819482917821,37.280701754386,926.918903651505,2572.2320583353,36.7543308730573,36.7543308730573,74.445928408167,45.6140350877193,0,5733.07505683097,8.33333333333334,0,83.3333333333334,1823.21134140324,16849.5233561923,896.292437751736,2572.2320583353,-1675.93962058356,-3909.86371542773,-1675.93962058356,2233.92409484417,40.356648199446,22.1986432788939
0,33.4,3.7280701754386,0,0.1,47.5819482917821,37.280701754386,695.36023952229,868.974676689965,36.7543308890852,36.7543308890852,74.4459284144711,45.6140350877193,0,4722.39734083741,39.389328,33.4,100,881.130644109671,17252.6454408197,185.770404587381,868.974676689965,-683.204272102583,-3841.26669672774,-683.204272102583,3158.06242462515,88.0793095327793,22.1986433109498
0,33.4,3.7280701754386,0,11.2,47.5819482917821,37.280701754386,976.004913095108,1607.75959872303,36.7543309524994,36.7543309524994,74.4459284394131,45.6140350877193,0,4943.38341361408,39.389328,33.4,100,941.667398013163,17889.8744292775,-34.3375150819458,1607.75959872303,-1642.09711380497,-4001.71601560092,-1642.09711380497,2359.61890179595,88.0793095327793,22.198643437778
0,33.4,3.7280701754386,0,22.3,47.5819482917821,37.280701754386,1017.5372033015,1779.92549432787,36.754330993848,36.754330993848,74.4459284556763,45.6140350877193,0,5114.07219193879,37.9084597282693,31.641145943726,100,1053.15081779894,18325.7349003496,35.6136144974313,1779.92549432787,-1744.31187983044,-4060.92137413985,-1744.31187983044,2316.60949430941,86.5984412610486,22.1986435204753
0,33.4,3.7280701754386,0,33.4,47.5819482917821,37.280701754386,1034.23223698484,1905.37364710723,36.7543310112769,36.7543310112769,74.4459284625314,45.6140350877193,0,5254.44095017199,33.1184377060111,26.0112381734689,100,1295.61654191335,18616.0808783981,261.384304928514,1905.37364710723,-1643.98934217871,-3958.82440825863,-1643.98934217871,2314.83506607992,81.8084192387904,22.1986435553331
0,33.4,3.7280701754386,0,44.5,47.5819482917821,37.280701754386,1037.9189036515,2017.2320583353,36.7543310283687,36.7543310283687,74.4459284692539,45.6140350877193,0,5380.3144703694,28.7633403027917,20.9684239871725,100,1498.6547343876,18855.6407866987,460.735830736092,2017.2320583353,-1556.49622759921,-3881.6597359818,-1556.49622759921,2325.16350838259,77.453321835571,22.1986435895167
0,33.4,3.7280701754386,0,55.6,47.5819482917821,37.280701754386,1037.9189036515,2128.2320583353,36.7543310300658,36.7543310300658,74.4459284699214,45.6140350877193,0,5492.0070762666,17.2510246562465,8.71221169589909,93.2687305518029,1785.50538359514,17768.1891816125,747.586479943634,2128.2320583353,-1380.64557839166,-3706.50169267146,-1380.64557839166,2325.85611427979,59.2097367408287,22.198643592911
0,33.4,3.7280701754386,0,66.7,47.5819482917821,37.280701754386,1037.9189036515,2239.2320583353,36.7543310300658,36.7543310300658,74.4459284699214,45.6140350877193,0,5603.0070762666,8.33333333333333,0,83.3333333333333,1873.14300105009,16206.698720896,835.224097398584,2239.2320583353,-1404.00796093672,-3729.86407521651,-1404.00796093672,2325.85611427979,40.356648199446,22.198643592911
0,33.4,3.7280701754386,0,77.8,47.5819482917821,37.280701754386,1037.9189036515,2350.2320583353,36.7543310300658,36.7543310300658,74.4459284699214,45.6140350877193,0,5714.0070762666,8.33333333333333,0,83.3333333333333,1897.02322490638,16458.0694983306,859.104321254873,2350.2320583353,-1491.12773708043,-3816.98385136022,-1491.12773708043,2325.85611427979,40.356648199446,22.198643592911
0,33.4,3.7280701754386,0,88.9,47.5819482917821,37.280701754386,1037.9189036515,2461.2320583353,36.7543310300658,36.7543310300658,74.4459284699214,45.6140350877193,0,5825.0070762666,8.33333333333334,0,83.3333333333334,1917.13390581964,16669.7608763649,879.215002168133,2461.2320583353,-1582.01705616717,-3907.87317044696,-1582.01705616717,2325.85611427979,40.356648199446,22.198643592911
0,33.4,3.7280701754386,0,100,47.5819482917821,37.280701754386,1037.9189036515,2572.2320583353,36.7543310300658,36.7543310300658,74.4459284699214,45.6140350877193,0,5936.0070762666,8.33333333333334,0,83.3333333333334,1934.21134140324,16849.5233561923,896.292437751735,2572.2320583353,-1675.93962058356,-4001.79573486336,-1675.93962058356,2325.85611427979,40.356648199446,22.198643592911
0,44.5,3.7280701754386,0,0.1,47.5819482917821,37.280701754386,806.36023952229,868.974676689965,36.7543310548131,36.7543310548131,74.445928479655,45.6140350877193,0,4916.73710272928,48.5637,44.5,100,541.645978865702,17506.3770975326,-264.714260656588,868.974676689965,-1133.68893734655,-4375.09112386358,-1133.68893734655,3241.40218651703,97.2536815327793,22.1986436424054
0,44.5,3.7280701754386,0,11.2,47.5819482917821,37.280701754386,1087.00491309511,1607.75959872303,36.7543310982926,36.7543310982926,74.4459284967563,45.6140350877193,0,5118.59720979086,45.8027647976743,41.1216925128476,100,740.276045085297,18014.5591118633,-346.728868009812,1607.75959872303,-1954.48846673284,-4378.32116470556,-1954.48846673284,2423.83269797272,94.4927463304537,22.1986437293645
0,44.5,3.7280701754386,0,22.3,47.5819482917821,37.280701754386,1128.5372033015,1779.92549432787,36.7543311283106,36.7543311283106,74.4459285085629,45.6140350877193,0,5277.35186661436,37.9084597308875,31.6411459468278,100,1164.15081768165,18325.7349004028,35.6136143801455,1779.92549432787,-1744.31187994773,-4113.20104893271,-1744.31187994773,2368.88916898498,86.5984412636668,22.1986437894005
0,44.5,3.7280701754386,0,33.4,47.5819482917821,37.280701754386,1145.23223698484,1905.37364710723,36.7543311432009,36.7543311432009,74.4459285144196,45.6140350877193,0,5414.18996795518,33.1185143143398,26.0113275050311,100,1406.61340152436,18616.0825128752,261.381164539518,1905.37364710723,-1643.99248256771,-4007.57656643083,-1643.99248256771,2363.58408386311,81.8084958471191,22.1986438191812
0,44.5,3.7280701754386,0,44.5,47.5819482917821,37.280701754386,1148.9189036515,2017.2320583353,36.754331157819,36.754331157819,74.4459285201691,45.6140350877193,0,5536.58153266766,28.7633403098319,20.9684239952677,100,1609.65473412226,18855.6407868546,460.735830470751,2017.2320583353,-1556.49622786455,-3926.9267985454,-1556.49622786455,2370.43057068086,77.4533218426112,22.1986438484173
0,44.5,3.7280701754386,0,55.6,47.5819482917821,37.280701754386,1148.9189036515,2128.2320583353,36.7543311592713,36.7543311592713,74.4459285207404,45.6140350877193,0,5647.92732560113,17.2510246562463,8.7122116958989,93.2687305518027,1896.50538359514,17768.1891816125,747.586479943636,2128.2320583353,-1380.64557839166,-3751.42194200599,-1380.64557839166,2370.77636361432,59.2097367408283,22.198643851322
0,44.5,3.7280701754386,0,66.7,47.5819482917821,37.280701754386,1148.9189036515,2239.2320583353,36.7543311592713,36.7543311592713,74.4459285207404,45.6140350877193,0,5758.92732560113,8.33333333333333,0,83.3333333333333,1984.14300105009,16206.698720896,835.224097398584,2239.2320583353,-1404.00796093672,-3774.78432455104,-1404.00796093672,2370.77636361432,40.356648199446,22.198643851322
0,44.5,3.7280701754386,0,77.8,47.5819482917821,37.280701754386,1148.9189036515,2350.2320583353,36.7543311592713,36.7543311592713,74.4459285207404,45.6140350877193,0,5869.92732560113,8.33333333333333,0,83.3333333333333,2008.02322490638,16458.0694983306,859.104321254873,2350.2320583353,-1491.12773708043,-3861.90410069475,-1491.12773708043,2370.77636361432,40.356648199446,22.198643851322
0,44.5,3.7280701754386,0,88.9,47.5819482917821,37.280701754386,1148.9189036515,2461.2320583353,36.7543311592713,36.7543311592713,74.4459285207404,45.6140350877193,0,5980.92732560113,8.33333333333334,0,83.3333333333334,2028.13390581964,16669.7608763649,879.215002168133,2461.2320583353,-1582.01705616717,-3952.79341978149,-1582.01705616717,2370.77636361432,40.356648199446,22.198643851322
0,44.5,3.7280701754386,0,100,47.5819482917821,37.280701754386,1148.9189036515,2572.2320583353,36.7543311592713,36.7543311592713,74.4459285207404,45.6140350877193,0,6091.92732560113,8.33333333333334,0,83.3333333333334,2045.21134140324,16849.5233561923,896.292437751735,2572.2320583353,-1675.93962058356,-4046.71598419789,-1675.93962058356,2370.77636361432,40.356648199446,22.198643851322
0,55.6,3.7280701754386,0,0.1,47.5819482917821,37.280701754386,917.36023952229,868.974676689965,36.7543310684547,36.7543310684547,74.4459284850205,45.6140350877193,99.8596491228071,4932.84106638934,50.5532464816102,46.9554619201918,100,543.246829371837,17539.3003590579,-374.113410150453,868.974676689965,-1243.08808684042,-4489.45388614031,-1243.08808684042,3246.36579929989,99.2432280143895,22.1986436696888
0,55.6,3.7280701754386,0,11.2,47.5819482917821,37.280701754386,1198.00491309511,1607.75959872303,36.7543311113221,36.7543311113221,74.445928501881,45.6140350877193,99.8596491228071,5133.47523556452,45.8027647947049,41.1216925092321,100,851.276045238604,18014.5591118124,-346.728867856505,1607.75959872303,-1954.48846657953,-4382.05883944872,-1954.48846657953,2427.57037286919,94.4927463274842,22.1986437554235
0,55.6,3.7280701754386,0,22.3,47.5819482917821,37.280701754386,1239.5372033015,1779.92549432787,36.7543311404642,36.7543311404642,74.4459285133432,45.6140350877193,99.8596491228071,5291.33070475632,37.9084597302646,31.6411459460899,100,1275.15081770955,18325.7349003902,35.6136144080472,1779.92549432787,-1744.31187991983,-4116.03953616957,-1744.31187991983,2371.72765624975,86.5984412630439,22.1986438137077
0,55.6,3.7280701754386,0,33.4,47.5819482917821,37.280701754386,1256.23223698484,1905.37364710723,36.7543311551322,36.7543311551322,74.4459285191124,45.6140350877193,99.8596491228071,5427.84198908299,33.1185143143395,26.0113275050307,100,1517.61340152437,18616.0825128752,261.38116453953,1905.37364710723,-1643.9924825677,-4010.08823668143,-1643.9924825677,2366.09575411373,81.8084958471188,22.1986438430436
0,55.6,3.7280701754386,0,44.5,47.5819482917821,37.280701754386,1259.9189036515,2017.2320583353,36.7543311695334,36.7543311695334,74.4459285247766,45.6140350877193,99.8596491228071,5549.91108398995,28.7633403043342,20.9684239889461,100,1720.65473432946,18855.6407867328,460.735830677959,2017.2320583353,-1556.49622765734,-3929.11599878329,-1556.49622765734,2372.61977112595,77.4533218371135,22.1986438718461
0,55.6,3.7280701754386,0,55.6,47.5819482917821,37.280701754386,1259.9189036515,2128.2320583353,36.7543311709643,36.7543311709643,74.4459285253394,45.6140350877193,99.8596491228071,5661.2247492419,17.2510246562459,8.71221169589857,93.2687305518024,2007.50538359514,17768.1891816124,747.58647994364,2128.2320583353,-1380.64557839166,-3753.57901476956,-1380.64557839166,2372.9334363779,59.2097367408276,22.1986438747078
0,55.6,3.7280701754386,0,66.7,47.5819482917821,37.280701754386,1259.9189036515,2239.2320583353,36.7543311709643,36.7543311709643,74.4459285253394,45.6140350877193,99.8596491228071,5772.2247492419,8.33333333333333,0,83.3333333333333,2095.14300105009,16206.698720896,835.224097398584,2239.2320583353,-1404.00796093672,-3776.94139731461,-1404.00796093672,2372.9334363779,40.356648199446,22.1986438747078
0,55.6,3.7280701754386,0,77.8,47.5819482917821,37.280701754386,1259.9189036515,2350.2320583353,36.7543311709643,36.7543311709643,74.4459285253394,45.6140350877193,99.8596491228071,5883.2247492419,8.33333333333333,0,83.3333333333333,2119.02322490638,16458.0694983306,859.104321254872,2350.2320583353,-1491.12773708043,-3864.06117345833,-1491.12773708043,2372.9334363779,40.356648199446,22.1986438747078
0,55.6,3.7280701754386,0,88.9,47.5819482917821,37.280701754386,1259.9189036515,2461.2320583353,36.7543311709643,36.7543311709643,74.4459285253394,45.6140350877193,99.8596491228071,5994.2247492419,8.33333333333334,0,83.3333333333334,2139.13390581964,16669.7608763649,879.215002168133,2461.2320583353,-1582.01705616717,-3954.95049254507,-1582.01705616717,2372.9334363779,40.356648199446,22.1986438747078
0,55.6,3.7280701754386,0,100,47.5819482917821,37.280701754386,1259.9189036515,2572.2320583353,36.7543311709643,36.7543311709643,74.4459285253394,45.6140350877193,99.8596491228071,6105.22474924189,8.33333333333334,0,83.3333333333334,2156.21134140324,16849.5233561923,896.292437751734,2572.2320583353,-1675.93962058357,-4048.87305696146,-1675.93962058357,2372.9334363779,40.356648199446,22.1986438747078
0,66.7,3.7280701754386,0,0.1,47.5819482917821,37.280701754386,1028.36023952229,868.974676689965,36.7543310684547,36.7543310684547,74.4459284850205,45.6140350877193,210.859649122807,4932.84106638934,50.5532465757627,46.9554620368172,100,654.24682410309,17539.3003605395,-374.1134154192,868.974676689965,-1243.08809210916,-4489.45389140906,-1243.08809210916,3246.36579929989,99.243228108542,22.1986436696888
0,66.7,3.7280701754386,0,11.2,47.5819482917821,37.280701754386,1309.00491309511,1607.75959872303,36.7543311113221,36.7543311113221,74.445928501881,45.6140350877193,210.859649122807,5133.47523556452,45.8027647972015,41.1216925122719,100,962.276045109708,18014.5591118552,-346.728867985401,1607.75959872303,-1954.48846670843,-4382.05883957762,-1954.48846670843,2427.57037286919,94.4927463299808,22.1986437554235
0,66.7,3.7280701754386,0,22.3,47.5819482917821,37.280701754386,1350.5372033015,1779.92549432787,36.7543311404642,36.7543311404642,74.4459285133432,45.6140350877193,210.859649122807,5291.33070475632,37.9084597283489,31.6411459438202,100,1386.15081779537,18325.7349003512,35.6136144938687,1779.92549432787,-1744.311879834,-4116.03953608375,-1744.311879834,2371.72765624975,86.5984412611282,22.1986438137077
0,66.7,3.7280701754386,0,33.4,47.5819482917821,37.280701754386,1367.23223698484,1905.37364710723,36.7543311551322,36.7543311551322,74.4459285191124,45.6140350877193,210.859649122807,5427.84198908299,33.1185143142418,26.0113275049169,100,1628.61340152837,18616.0825128731,261.381164543531,1905.37364710723,-1643.9924825637,-4010.08823667743,-1643.9924825637,2366.09575411373,81.8084958470212,22.1986438430436
0,66.7,3.7280701754386,0,44.5,47.5819482917821,37.280701754386,1370.9189036515,2017.2320583353,36.7543311695334,36.7543311695334,74.4459285247766,45.6140350877193,210.859649122807,5549.91108398995,28.76334031001,20.9684239954725,100,1831.65473411554,18855.6407868585,460.735830464038,2017.2320583353,-1556.49622787126,-3929.11599899722,-1556.49622787126,2372.61977112595,77.4533218427893,22.1986438718461
0,66.7,3.7280701754386,0,55.6,47.5819482917821,37.280701754386,1370.9189036515,2128.2320583353,36.7543311709643,36.7543311709643,74.4459285253394,45.6140350877193,210.859649122807,5661.2247492419,17.2510649866512,8.71225221274047,93.2687695727206,2118.5049069005,17768.196557233,747.586003248994,2128.2320583353,-1380.6460550863,-3753.5794914642,-1380.6460550863,2372.9334363779,59.2098160921511,22.1986438747078
0,66.7,3.7280701754386,0,66.7,47.5819482917821,37.280701754386,1370.9189036515,2239.2320583353,36.7543311709643,36.7543311709643,74.4459285253394,45.6140350877193,210.859649122807,5772.2247492419,8.33333333333333,0,83.3333333333333,2206.14300105009,16206.698720896,835.224097398583,2239.2320583353,-1404.00796093672,-3776.94139731462,-1404.00796093672,2372.9334363779,40.356648199446,22.1986438747078
0,66.7,3.7280701754386,0,77.8,47.5819482917821,37.280701754386,1370.9189036515,2350.2320583353,36.7543311709643,36.7543311709643,74.4459285253394,45.6140350877193,210.859649122807,5883.2247492419,8.33333333333333,0,83.3333333333333,2230.02322490638,16458.0694983306,859.104321254872,2350.2320583353,-1491.12773708043,-3864.06117345833,-1491.12773708043,2372.9334363779,40.356648199446,22.1986438747078
0,66.7,3.7280701754386,0,88.9,47.5819482917821,37.280701754386,1370.9189036515,2461.2320583353,36.7543311709643,36.7543311709643,74.4459285253394,45.6140350877193,210.859649122807,5994.2247492419,8.33333333333334,0,83.3333333333334,2250.13390581964,16669.7608763649,879.215002168132,2461.2320583353,-1582.01705616717,-3954.95049254507,-1582.01705616717,2372.9334363779,40.356648199446,22.1986438747078
