species,family,geog_range,movement_keyword,demers_pelag,length,common_name,kfin,r_fin,diet_troph3,Class,pred_50,pred_05,pred_95,pred_25,pred_75,observed_homerange,predicted_homerange,predicted_pld,observed_pld,home_range,pld,magnitude_homerange,month_pld,class,class2,class3,spec_code,genus,order,ocean,basin,food_i,food_mode,temp_min,temp_max,climate,body_shape_i,temp_cons,sp_richness,circadian,dev_place,longevity_wild,temp_preferred,fecundity_mean,oxygen_cons,temp_range,iucn_category,fb_name
Sebastes melanostomus,Sebastidae,207500,habitat_deep,bathydemersal,61,NA,7727.497921260854,0.057457149,3.764736842105263,Actinopteri,0.003297,0.003297,4.033909035419208,6.45e-6,0.025016,NA,0.001809314,56.80472275793652,NA,0.001809314,56.80472275793652,-3,2,2,2: low/mid,2,3981,Sebastes,Perciformes/Scorpaenoidei,Pacific,East,NA,specialist,NA,NA,"boreal, subtropical, temperate",fusiform / normal,NA,133,NA,planktonic,90,8.1,2885045.223853211,121.53535821428572,9.5,NA,Blackgill rockfish
Sebastes mystinus,Sebastidae,680000,habitat_reef,reef-associated,61,blue rockfish,5301.713840016691,0.103740039,2.71,Actinopteri,0.027348309,0.027348309,8.5,0.025016,0.25,0.017957634,0.0668251,52.705718696031745,NA,0.017957634,52.705718696031745,-2,2,2,2: low/mid,2,3983,Sebastes,Perciformes/Scorpaenoidei,Pacific,Both,"nekton, plants, zoobenthos, zooplankton",generalist,NA,NA,"boreal, subtropical, temperate",fusiform / normal,NA,133,NA,planktonic,44,8.1,2885045.223853211,121.53535821428572,9.5,NA,Blue rockfish
Sebastes norvegicus,Sebastidae,9940000,habitat_benthic,pelagic oceanic,100,NA,478637.3024,0.057488971,4.052050740023861,Actinopteri,0.025016,0.025016,86.35258475599504,0.003297,0.25,NA,0.024944262,68.78510499999994,NA,0.024944262,68.78510499999994,-2,3,7,3: mid/high,3,501,Sebastes,Perciformes/Scorpaenoidei,"Arctic Ocean, Atlantic",Both,"nekton, zoobenthos, zooplankton",generalist,3,7,"boreal, polar, subtropical, temperate",short and / or deep,NA,133,NA,planktonic,60,5,2885045.223853211,121.53535821428572,4,VU,Golden redfish
Sebastes paucispinis,Sebastidae,732500,habitat_reef,reef-associated,91,NA,15963.778874564388,0.106073465,3.557076305921812,Actinopteri,0.025016,0.025016,25.91466964348672,0.017712,0.23363307743259457,NA,0.047456191,45.75724411111109,NA,0.047456191,45.75724411111109,-2,2,2,2: low/mid,2,3987,Sebastes,Perciformes/Scorpaenoidei,Pacific,East,"nekton, zoobenthos, zooplankton",generalist,NA,NA,"boreal, subtropical, temperate",fusiform / normal,NA,133,NA,planktonic,50,7,2885045.223853211,121.53535821428572,9.5,NA,Bocaccio rockfish
Sebastes pinniger,Sebastidae,487500,habitat_reef,demersal,76,NA,51977.331950530264,0.038909064,3.827911373638027,Actinopteri,0.040637322,0.040637322,8.5,0.025016,1.6873611053950486,NA,0.16356397859461672,55.25874663333332,NA,0.16356397859461672,55.25874663333332,-1,2,4,5: mid/mid,5,3989,Sebastes,Perciformes/Scorpaenoidei,Pacific,East,"nekton, zooplankton",generalist,NA,NA,"boreal, subtropical, temperate",fusiform / normal,NA,133,NA,planktonic,84,5,2885045.223853211,121.53535821428572,9.5,NA,Canary rockfish
Sebastes polyspinis,Sebastidae,1407500,habitat_benthic,demersal,41,NA,345574.1273820254,0.050194328,3.42,Actinopteri,0.19055338692839024,0.19055338692839024,8.5,0.025016,0.4193772781428161,NA,0.07453332,68.71270509523805,NA,0.07453332,68.71270509523805,-2,3,7,3: mid/high,3,3990,Sebastes,Perciformes/Scorpaenoidei,Pacific,Both,"nekton, zoobenthos, zooplankton",generalist,NA,NA,"boreal, polar, subtropical",fusiform / normal,NA,133,NA,planktonic,57,8.1,89320,121.53535821428572,9.5,NA,Northern rockfish
Sebastes ruberrimus,Sebastidae,820000,habitat_reef,reef-associated,104,NA,2339.3147916552734,0.035907951,4.43,Actinopteri,0.029410133,0.029410133,359.0771462840461,0.003804817,0.25,NA,0.04414876,50.042759466666645,NA,0.04414876,50.042759466666645,-2,2,2,2: low/mid,2,3996,Sebastes,Perciformes/Scorpaenoidei,Pacific,East,"nekton, zoobenthos, zooplankton",generalist,NA,NA,"boreal, subtropical, temperate",fusiform / normal,NA,133,NA,planktonic,118,8.1,2885045.223853211,121.53535821428572,9.5,NA,Yelloweye rockfish
Sebastes rufus,Sebastidae,112500,habitat_benthic,demersal,54,NA,14326.258570933634,0.085905332,3.764736842105263,Actinopteri,0.003297,0.003297,0.7603182115195197,6.45e-6,0.025016,NA,8.214190029281873e-4,62.05449696428567,NA,8.214190029281873e-4,62.05449696428567,-4,3,7,3: mid/high,3,3999,Sebastes,Perciformes/Scorpaenoidei,Pacific,East,NA,specialist,NA,NA,"subtropical, temperate",fusiform / normal,NA,133,NA,planktonic,85,8.1,2885045.223853211,121.53535821428572,9.5,NA,Bank rockfish
Sebastes variabilis,Sebastidae,2635000,habitat_benthic,demersal,43.08000183105469,NA,66182.62795665773,0.083414729,3.764736842105263,Actinopteri,0.22200604639980337,0.22200604639980337,39.830000000000005,0.021891852,0.77,NA,0.092706941,65.13874844444439,NA,0.092706941,65.13874844444439,-2,3,7,3: mid/high,3,63583,Sebastes,Perciformes/Scorpaenoidei,"Arctic Ocean, Pacific",Both,NA,specialist,NA,NA,"boreal, polar",fusiform / normal,NA,133,NA,planktonic,50,8.1,2885045.223853211,121.53535821428572,9.5,NA,Light dusky rockfish
Sebastolobus alascanus,Sebastidae,2282500,habitat_benthic,demersal,80,NA,63731.52318629615,0.053976428,3.62,Actinopteri,0.060991803,0.060991803,9.919689167316458,0.0034,0.4690694392574911,NA,0.067778721,70.60405749444443,NA,0.067778721,70.60405749444443,-2,3,7,3: mid/high,3,4009,Sebastolobus,Perciformes/Scorpaenoidei,Pacific,Both,"nekton, zoobenthos, zooplankton",generalist,NA,NA,"boreal, polar, subtropical, temperate",fusiform / normal,5,133,NA,NA,100,5,2885045.223853211,7.859999999999999,9.5,EN,Shortspine thornyhead
Sebastolobus altivelis,Sebastidae,1000000,habitat_deep,bathydemersal,39,NA,53498.101670578595,0.094545411,3.62,Actinopteri,0.19055338692839024,0.19055338692839024,4.477796391772314,0.020686774,0.364,NA,0.070655637,52.83458308888888,NA,0.070655637,52.83458308888888,-2,2,2,2: low/mid,2,4010,Sebastolobus,Perciformes/Scorpaenoidei,Pacific,Both,NA,specialist,NA,NA,"boreal, polar, subtropical, temperate",fusiform / normal,5.7,133,NA,NA,45,5,2885045.223853211,16.863333333333333,9.5,NA,Longspine thornyhead
Selar crumenophthalmus,Carangidae,19110000,pelagic oceanic,reef-associated,70,NA,368036.9040096239,1.355871747,3.81,Actinopteri,8.5,8.5,138546.91770612105,0.027348309,69.37218462755803,NA,4.726462975254325,43.56523259523814,NA,4.726462975254325,43.56523259523814,0,2,4,5: mid/mid,5,387,Selar,Carangiformes,"Atlantic, Indian Ocean, Pacific",Both,"detritus, nekton, zoobenthos, zooplankton",generalist,NA,NA,"subtropical, temperate, tropical",fusiform / normal,NA,147,nocturnal,planktonic,20.363636363636363,27,2885045.223853211,6715.0254549090905,5.222222222222222,LC,Bigeye scad
Selaroides leptolepis,Carangidae,8477500,habitat_coastal,reef-associated,22,NA,374978.5489692503,1.611950512,3.84,Actinopteri,0.0013065,0.0013065,10.48565514132791,8.129999999999997e-6,0.22200604639980337,NA,0.001531757,39.372855809523784,NA,0.001531757,39.372855809523784,-3,2,2,2: low/mid,2,388,Selaroides,Carangiformes,"Indian Ocean, Pacific",Both,"nekton, zoobenthos, zooplankton",generalist,NA,NA,"subtropical, temperate, tropical",fusiform / normal,NA,147,NA,NA,20.363636363636363,28,2885045.223853211,6715.0254549090905,5.222222222222222,LC,Yellowstripe scad
Selene dorsalis,Carangidae,612500,habitat_coastal,demersal,40,NA,20264.774476131235,0.654916541,4.089407301088166,Actinopteri,0.025016,0.025016,220.62499999999991,0.007726488,0.4193772781428161,NA,0.11982525330338392,30.66942255238096,NA,0.11982525330338392,30.66942255238096,-1,2,4,5: mid/mid,5,379,Selene,Carangiformes,Atlantic,East,"nekton, zoobenthos",generalist,NA,NA,"subtropical, temperate, tropical",fusiform / normal,NA,147,NA,NA,20.363636363636363,25,2885045.223853211,6715.0254549090905,5.222222222222222,LC,African moonfish
Selene peruviana,Carangidae,720000,habitat_coastal,benthopelagic,40,NA,121.88864162548644,0.882477633,4.26,Actinopteri,0.021204,0.021204,69.37218462755803,0.0013065,0.2039729896540415,NA,0.02459904,34.65631084444444,NA,0.02459904,34.65631084444444,-2,2,2,2: low/mid,2,1958,Selene,Carangiformes,Pacific,East,"detritus, nekton, plants, zoobenthos",generalist,NA,NA,"subtropical, temperate, tropical",short and / or deep,NA,147,NA,NA,20.363636363636363,25,2885045.223853211,6715.0254549090905,5.222222222222222,LC,Peruvian moonfish
Selene setapinnis,Carangidae,3615000,habitat_coastal,benthopelagic,60,NA,11454.456380737562,0.895328391,3.753198251509416,Actinopteri,0.060991803,0.060991803,69.37218462755803,0.017712,0.3412916641232247,NA,0.11340635914695442,37.20284494920637,NA,0.11340635914695442,37.20284494920637,-1,2,4,5: mid/mid,5,378,Selene,Carangiformes,Atlantic,West,"nekton, zoobenthos, zooplankton",generalist,NA,NA,"subtropical, temperate, tropical",fusiform / normal,NA,147,NA,NA,20.363636363636363,25,2885045.223853211,6715.0254549090905,5.222222222222222,LC,Atlantic moonfish
Semicossyphus pulcher,Labridae,222500,habitat_reef,reef-associated,91,california sheephead,27.00400647520341,0.707450578,3.6037720072521937,Actinopteri,0.003297,0.003297,69.37218462755803,6.45e-6,0.034570928,0.11195451405293222,0.00161619,31.745088752380937,47.46666666666667,0.11195451405293222,47.46666666666667,-1,2,4,5: mid/mid,5,3671,Semicossyphus,Eupercaria/misc,Pacific,East,zoobenthos,specialist,NA,NA,"subtropical, temperate",fusiform / normal,NA,559,NA,planktonic,53,23,2885045.223853211,770.85001,3.904109589041096,VU,California sheephead
Seriola dumerili,Carangidae,21225000,habitat_reef,reef-associated,190,NA,12812.999147489045,0.450960773,4.5,Actinopteri,23.228980814668287,23.228980814668287,93840.98601709104,0.048,24.632494545075147,NA,8.184127376456491,32.697728014285744,NA,8.184127376456491,32.697728014285744,0,2,4,5: mid/mid,5,1005,Seriola,Carangiformes,"Atlantic, Indian Ocean, Mediterranean and Black Sea, Pacific",Both,"nekton, zoobenthos, zooplankton",generalist,NA,NA,"subtropical, temperate, tropical",fusiform / normal,NA,147,NA,planktonic,15,27,2885045.223853211,401.95001,7,LC,Greater amberjack
Seriola lalandi,Carangidae,18980000,habitat_reef,benthopelagic,250,NA,3829.661199006756,0.434484387,4.16,Actinopteri,23.228980814668287,23.228980814668287,91381.99999999996,0.027348309,24.632494545075147,NA,5.462718793,37.231527144444456,NA,5.462718793,37.231527144444456,0,2,4,5: mid/mid,5,382,Seriola,Carangiformes,"Atlantic, Indian Ocean, Pacific",Both,"nekton, zoobenthos, zooplankton",generalist,18,24,"subtropical, temperate, tropical",fusiform / normal,20,147,NA,planktonic,12,25,2885045.223853211,655.90002,6,LC,Yellowtail amberjack
Seriola rivoliana,Carangidae,19202500,pelagic oceanic,reef-associated,160,NA,58.95087627058544,0.505844898,4.45,Actinopteri,23.228980814668287,23.228980814668287,119173.4999999999,0.048,24.632494545075147,NA,8.118527029264635,30.883928755555548,NA,8.118527029264635,30.883928755555548,0,2,4,5: mid/mid,5,1007,Seriola,Carangiformes,"Atlantic, Indian Ocean, Mediterranean and Black Sea, Pacific",Both,nekton,specialist,NA,NA,"subtropical, temperate, tropical",short and / or deep,NA,147,NA,planktonic,13.5,26,2885045.223853211,401.95001,7,LC,Longfin yellowtail
Seriolella brama,Centrolophidae,1212500,habitat_coastal,benthopelagic,76,NA,3432.7509271642766,0.250259896,3.762537391775492,Actinopteri,0.029410133,0.029410133,8.5,0.023778395,0.19055338692839024,NA,0.073228198,37.86095661746035,NA,0.073228198,37.86095661746035,-2,2,2,2: low/mid,2,12918,Seriolella,Scombriformes,"Indian Ocean, Pacific",Both,"nekton, zoobenthos, zooplankton",generalist,NA,NA,"subtropical, temperate, tropical",fusiform / normal,NA,31,nocturnal,planktonic,15,15,285000,NA,NA,NA,Common warehou
Seriolella caerulea,Centrolophidae,1385000,habitat_coastal,pelagic neritic,65,NA,24687.538432762707,0.332338521,3.2675629576734435,Actinopteri,0.04451615,0.04451615,8.5,0.022748634,0.4193772781428161,NA,0.15357353201988336,43.31559190555558,NA,0.15357353201988336,43.31559190555558,-1,2,4,5: mid/mid,5,12919,Seriolella,Scombriformes,"Atlantic, Indian Ocean, Pacific",Both,zooplankton,specialist,NA,NA,"subtropical, temperate",fusiform / normal,NA,31,NA,planktonic,12,13,2885045.223853211,NA,NA,LC,White warehou
Seriolella porosa,Centrolophidae,62500,habitat_coastal,benthopelagic,44,NA,63803.72084340689,0.319065467,3.454345762994971,Actinopteri,0.003297,0.003297,4.438338372845683,6.45e-6,0.220164213,NA,0.003085691,43.26346381666672,NA,0.003085691,43.26346381666672,-3,2,2,2: low/mid,2,8390,Seriolella,Scombriformes,"Atlantic, Pacific",Both,zooplankton,specialist,NA,NA,"subtropical, temperate, tropical",fusiform / normal,NA,31,NA,planktonic,14,18,2885045.223853211,NA,NA,NA,Choicy ruff
Seriolella punctata,Centrolophidae,1765000,migratory,benthopelagic,66,NA,87626.04898765677,0.261217826,3.5757545864539644,Actinopteri,0.048,0.048,69.37218462755803,0.025016,0.75925,NA,0.13014878154917195,38.56734453015876,NA,0.13014878154917195,38.56734453015876,-1,2,4,5: mid/mid,5,12922,Seriolella,Scombriformes,"Atlantic, Indian Ocean, Pacific",Both,"nekton, zoobenthos, zooplankton",generalist,NA,NA,"subtropical, temperate, tropical",fusiform / normal,NA,31,nocturnal,planktonic,15,14,2885045.223853211,NA,NA,NA,Silver warehou
Seriolina nigrofasciata,Carangidae,11355000,habitat_reef,reef-associated,70,NA,7364.200794492947,0.934625792,4.173459563482854,Actinopteri,0.021204,0.021204,220.62499999999991,0.0013065,0.4690694392574911,NA,0.060151398,34.62731034285717,NA,0.060151398,34.62731034285717,-2,2,2,2: low/mid,2,1962,Seriolina,Carangiformes,"Atlantic, Indian Ocean, Pacific",Both,"nekton, zoobenthos",generalist,NA,NA,"subtropical, temperate, tropical",short and / or deep,NA,147,NA,planktonic,20.363636363636363,27,2885045.223853211,6715.0254549090905,5.222222222222222,LC,Blackbanded trevally
Serranus cabrilla,Serranidae,3617500,habitat_benthic,demersal,40,comber,740.2557182942206,0.511028812,3.35,Actinopteri,0.32,0.32,0.9117069346457516,0.060991803,0.77,0.77,0.1547831347789737,42.27796104920631,NA,0.77,42.27796104920631,-1,2,4,5: mid/mid,5,1353,Serranus,Perciformes/Serranoidei,"Atlantic, Indian Ocean, Mediterranean and Black Sea",Both,"nekton, plants, zoobenthos, zooplankton",generalist,NA,NA,"subtropical, temperate, tropical",fusiform / normal,NA,566,NA,planktonic,16,23,2885045.223853211,166,5.130434782608695,LC,Comber
Sillago sihama,Sillaginidae,9625000,habitat_coastal,reef-associated,31,NA,3527.9090010298664,0.712832445,3.33,Actinopteri,2.1399999999999983e-4,2.1399999999999983e-4,8.5,8.129999999999997e-6,0.3111784054204276,NA,0.001212668,31.37380083730156,NA,0.001212668,31.37380083730156,-3,2,2,2: low/mid,2,4544,Sillago,Eupercaria/misc,"Atlantic, Indian Ocean, Pacific",Both,"nekton, plants, zoobenthos, zooplankton",generalist,26,29,"subtropical, temperate, tropical",elongated,NA,35,NA,planktonic,7,27,2885045.223853211,NA,3,LC,Silver sillago
Solea senegalensis,Soleidae,920000,habitat_benthic,demersal,60,senegalese sole,750.3105769982275,0.140517811,3.3142586590038254,Actinopteri,0.025016,0.025016,8.5,0.0034,0.25,0.9129606704617966,0.039236553,59.27916689920632,NA,0.9129606704617966,59.27916689920632,-1,2,4,5: mid/mid,5,8852,Solea,Pleuronectiformes,"Atlantic, Mediterranean and Black Sea",East,"nekton, zoobenthos, zooplankton",generalist,NA,NA,"subtropical, temperate, tropical",short and / or deep,NA,180,NA,planktonic,26.399999618530273,22,2885045.223853211,172.28285714285715,16,DD,Senegalese sole
Solea solea,Soleidae,1462500,habitat_benthic,demersal,70,NA,164180.23103109017,0.314243351,3.21,Actinopteri,0.040637322,0.040637322,8.5,0.017712,0.39070875245377473,NA,0.053995445,62.95500255238095,45,0.053995445,45,-2,2,2,2: low/mid,2,525,Solea,Pleuronectiformes,"Atlantic, Mediterranean and Black Sea",East,"detritus, nekton, plants, zoobenthos, zooplankton",generalist,8,24,"boreal, subtropical, temperate",short and / or deep,17.885714285714286,180,nocturnal,planktonic,26.399999618530273,16,2885045.223853211,172.28285714285715,16,DD,Common sole
Sparisoma cretense,Scaridae,1422500,habitat_coastal,reef-associated,50,parrotfish,2093.718352663624,0.485599221,2.950032188626845,Actinopteri,0.32,0.32,0.9020794292845156,0.034570928,0.4193772781428161,0.040416266,0.18029006832106736,32.06815212619048,NA,0.040416266,32.06815212619048,-2,2,2,2: low/mid,2,13025,Sparisoma,Eupercaria/misc,"Atlantic, Mediterranean and Black Sea",East,"plants, zoobenthos, zooplankton",generalist,NA,NA,"subtropical, temperate",fusiform / normal,NA,100,NA,NA,14.4,26,2885045.223853211,NA,4,LC,Parrotfish
Sparus aurata,Sparidae,1810000,habitat_reef,demersal,70,gilthead seabream,52530.50872683109,0.379937307,3.7,Actinopteri,0.19055338692839024,0.19055338692839024,4.17,0.022748634,0.4193772781428161,0.167,0.098967339,44.77549027698416,52,0.167,52,-1,2,4,5: mid/mid,5,1164,Sparus,Eupercaria/misc,"Atlantic, Mediterranean and Black Sea",East,"detritus, nekton, plants, zoobenthos, zooplankton",generalist,NA,NA,"subtropical, temperate, tropical",fusiform / normal,18.5,158,NA,planktonic,11,26,2885045.223853211,203,8,LC,Gilthead seabream
Sphyraena barracuda,Sphyraenidae,16007500,habitat_coastal,reef-associated,200,great barracuda,48650.529050795485,0.282732218,4.49,Actinopteri,23.228980814668287,23.228980814668287,119173.4999999999,0.6311420130977999,24.632494545075147,2.2647516420128717,11.310540193146164,43.37028066031745,NA,2.2647516420128717,43.37028066031745,0,2,4,5: mid/mid,5,1235,Sphyraena,Carangaria/misc,"Atlantic, Indian Ocean, Pacific",Both,nekton,specialist,NA,NA,"subtropical, temperate, tropical",elongated,NA,29,NA,planktonic,12,27,2885045.223853211,NA,NA,LC,Great barracuda
Sphyraena jello,Sphyraenidae,12932500,habitat_coastal,reef-associated,150,NA,1405.5941276179155,0.597620596,4.5,Actinopteri,5.55,5.55,93840.98601709104,0.007726488,24.632494545075147,NA,2.653804308283221,32.21279993333334,NA,2.653804308283221,32.21279993333334,0,2,4,5: mid/mid,5,4827,Sphyraena,Carangaria/misc,"Atlantic, Indian Ocean, Pacific",Both,"nekton, zoobenthos, zooplankton",generalist,NA,NA,"subtropical, tropical",elongated,NA,29,NA,planktonic,12,26,2885045.223853211,NA,NA,LC,Pickhandle barracuda
Sphyraena obtusata,Sphyraenidae,13422500,habitat_coastal,reef-associated,55,NA,272.2131650623023,0.681157357,4.5,Actinopteri,0.14583699999999997,0.14583699999999997,93840.98601709104,0.0013065,23.228980814668287,NA,0.7536234479341614,31.166767276190487,NA,0.7536234479341614,31.166767276190487,-1,2,4,5: mid/mid,5,4493,Sphyraena,Carangaria/misc,"Indian Ocean, Mediterranean and Black Sea, Pacific",Both,NA,specialist,NA,NA,"subtropical, tropical",elongated,NA,29,diurnal,planktonic,12,28,2885045.223853211,NA,NA,LC,Obtuse barracuda
Sphyraena sphyraena,Sphyraenidae,2112500,habitat_coastal,pelagic neritic,165,NA,355.46222561351243,0.488918336,4.052050740023861,Actinopteri,0.19055338692839024,0.19055338692839024,220.62499999999991,0.017712,7.780000000000001,NA,0.3138485607839874,30.398084911111116,NA,0.3138485607839874,30.398084911111116,-1,2,4,5: mid/mid,5,1765,Sphyraena,Carangaria/misc,"Atlantic, Mediterranean and Black Sea",East,"nekton, zoobenthos, zooplankton",generalist,NA,NA,"boreal, subtropical, temperate, tropical",elongated,NA,29,NA,planktonic,12,27,2885045.223853211,NA,NA,LC,European barracuda
Spondyliosoma cantharus,Sparidae,3510000,habitat_reef,benthopelagic,60,NA,62479.581659343385,0.395053221,3.34,Actinopteri,0.3026,0.3026,4.17,0.19055338692839024,0.77,NA,0.3146655035621665,35.508247565873006,34.775000000000006,0.3146655035621665,34.775000000000006,-1,2,4,5: mid/mid,5,1356,Spondyliosoma,Eupercaria/misc,"Atlantic, Mediterranean and Black Sea",East,"nekton, plants, zoobenthos, zooplankton",generalist,NA,NA,"boreal, subtropical, temperate, tropical",fusiform / normal,NA,158,NA,planktonic,20.41176470588235,15,2885045.223853211,198.55641025641023,8,LC,Black seabream
Sprattus fuegensis,Clupeidae,282500,habitat_coastal,pelagic neritic,18,NA,12980.053443387127,0.593471516,2.7072145417088587,Actinopteri,8.129999999999997e-6,8.129999999999997e-6,0.9020794292845156,6.45e-6,0.020686774,NA,2.0500183215382337e-4,35.65012154761907,NA,2.0500183215382337e-4,35.65012154761907,-4,2,2,2: low/mid,2,1466,Sprattus,Clupeiformes,"Atlantic, Pacific",Both,"plants, zoobenthos, zooplankton",generalist,NA,NA,"subtropical, temperate",fusiform / normal,NA,190,NA,planktonic,6,8,2885045.223853211,576.7602106451614,13.575,LC,Falkland sprat
Sprattus sprattus,Clupeidae,1992500,migratory,pelagic neritic,16,NA,399549.1026644809,0.475566882,3.0901192926179917,Actinopteri,0.060991803,0.060991803,4.17,8.129999999999997e-6,0.32,NA,0.0041521,40.09952157619048,NA,0.0041521,40.09952157619048,-3,2,2,2: low/mid,2,1357,Sprattus,Clupeiformes,"Atlantic, Mediterranean and Black Sea",East,zooplankton,specialist,NA,NA,"boreal, subtropical, temperate",fusiform / normal,NA,190,nocturnal,planktonic,6,11,2885045.223853211,576.7602106451614,13.575,LC,European sprat
Stenotomus chrysops,Sparidae,602500,habitat_reef,demersal,46,NA,134258.10627475003,0.347529243,3.82,Actinopteri,0.21833765948249895,0.21833765948249895,7.780000000000001,0.025016,0.77,NA,0.30284095223986146,37.597006119047634,NA,0.30284095223986146,37.597006119047634,-1,2,4,5: mid/mid,5,452,Stenotomus,Eupercaria/misc,Atlantic,West,"nekton, zoobenthos",generalist,NA,NA,"subtropical, temperate",short and / or deep,NA,158,NA,NA,20.41176470588235,19,2885045.223853211,198.55641025641023,8,NT,Scup
Stephanolepis cirrhifer,Monacanthidae,242500,habitat_coastal,demersal,30,NA,270394.6900142482,0.842910887,2.9313539080946924,Actinopteri,8.129999999999997e-6,8.129999999999997e-6,3.790022135449059,6.45e-6,0.003297,NA,2.104880957001992e-4,39.291887211111096,NA,2.104880957001992e-4,39.291887211111096,-4,2,2,2: low/mid,2,531,Stephanolepis,Tetraodontiformes,Pacific,West,"plants, zoobenthos",generalist,NA,NA,"subtropical, temperate, tropical",short and / or deep,NA,107,NA,NA,9,22,2885045.223853211,486,NA,LC,Threadsail filefish
Stereolepis gigas,Polyprionidae,632500,habitat_benthic,demersal,250,NA,33.70154284858691,0.278444226,4.481651192263376,Actinopteri,0.025016,0.025016,69.37218462755803,0.0017922,0.77,NA,0.066887075,49.83530977777772,NA,0.066887075,49.83530977777772,-2,2,2,2: low/mid,2,3310,Stereolepis,Acropomatiformes,Pacific,Both,nekton,specialist,NA,NA,"subtropical, temperate",fusiform / normal,NA,4,NA,planktonic,75,23,2885045.223853211,NA,NA,CR,Giant seabass
Stromateus fiatola,Stromateidae,1900000,pelagic oceanic,benthopelagic,50,NA,9289.599466,0.838796982,4.0427115997577845,Actinopteri,0.060991803,0.060991803,69.37218462755803,0.019141686,0.4193772781428161,NA,0.1395114650434556,33.22565387619049,NA,0.1395114650434556,33.22565387619049,-1,2,4,5: mid/mid,5,1198,Stromateus,Scombriformes,"Atlantic, Indian Ocean, Mediterranean and Black Sea",Both,"nekton, zooplankton",generalist,NA,NA,"subtropical, temperate, tropical",short and / or deep,NA,17,NA,NA,7,24,2885045.223853211,NA,NA,LC,Blue butterfish
Tautoga onitis,Labridae,415000,habitat_coastal,reef-associated,91,NA,859.9392304934872,0.359313762,3.379632578520872,Actinopteri,0.020686774,0.020686774,3.75,0.003297,0.14583699999999997,NA,0.010838432,34.030060976190484,NA,0.010838432,34.030060976190484,-2,2,2,2: low/mid,2,458,Tautoga,Eupercaria/misc,Atlantic,West,zoobenthos,specialist,NA,NA,"subtropical, temperate",fusiform / normal,NA,559,nocturnal,planktonic,34,12,2885045.223853211,770.85001,3.904109589041096,VU,Tautog
Tautogolabrus adspersus,Labridae,990000,habitat_coastal,reef-associated,38,NA,17.04358746962112,0.542139383,3.72,Actinopteri,0.19055338692839024,0.19055338692839024,0.77,0.029410133,0.364,NA,0.080548899,28.52744123,NA,0.080548899,28.52744123,-2,1,5,1: mid/low,1,3672,Tautogolabrus,Eupercaria/misc,Atlantic,West,"zoobenthos, zooplankton",generalist,NA,NA,"boreal, subtropical, temperate",fusiform / normal,20.5,559,NA,planktonic,6,7,2885045.223853211,157,3.904109589041096,LC,Cunner
Tenualosa ilisha,Clupeidae,1715000,migratory,pelagic neritic,60,NA,1062830.6593823752,1.644075154,2.9780496094250744,Actinopteri,0.060991803,0.060991803,69.37218462755803,0.021204,0.4193772781428161,NA,0.1267810626361172,46.33128021666672,NA,0.1267810626361172,46.33128021666672,-1,2,4,5: mid/mid,5,1596,Tenualosa,Clupeiformes,Indian Ocean,Both,"detritus, nekton, plants, zoobenthos, zooplankton",generalist,NA,NA,"subtropical, tropical",fusiform / normal,NA,190,diurnal,NA,5,27,2885045.223853211,576.7602106451614,13.575,LC,Hilsa shad
Tenualosa toli,Clupeidae,2412500,habitat_coastal,pelagic neritic,60,NA,7197.743231247338,2.001580709,2.5951448585159422,Actinopteri,0.029410133,0.029410133,220.62499999999991,0.020686774,0.39070875245377473,NA,0.12760573925455915,37.46228828015871,NA,0.12760573925455915,37.46228828015871,-1,2,4,5: mid/mid,5,1600,Tenualosa,Clupeiformes,"Indian Ocean, Pacific",Both,"plants, zooplankton",generalist,NA,NA,"subtropical, tropical",fusiform / normal,NA,190,NA,NA,2,28,2885045.223853211,576.7602106451614,13.575,VU,Toli shad
Tetrapturus angustirostris,Istiophoridae,156842500,hms,pelagic oceanic,230,NA,422.4151485054658,0.48980251,4.481651192263376,Actinopteri,24.632494545075147,24.632494545075147,537466.5429127541,5.55,91381.99999999996,NA,245.3370490227753,31.264157333333348,NA,245.3370490227753,31.264157333333348,2,2,6,6: high/mid,6,3915,Tetrapturus,Carangiformes,"Atlantic, Indian Ocean, Pacific",Both,nekton,specialist,NA,NA,"subtropical, temperate, tropical",elongated,NA,11,NA,planktonic,14.833333333333334,28,2885045.223853211,NA,10.333333333333334,DD,Shortbill spearfish
Tetrapturus belone,Istiophoridae,2882500,hms,pelagic oceanic,240,NA,36.22684579546152,0.48980251,4.3415640882722295,Actinopteri,0.32,0.32,220.62499999999991,0.021891852,23.228980814668287,NA,0.3092839733720209,31.675161711111116,NA,0.3092839733720209,31.675161711111116,-1,2,4,5: mid/mid,5,1823,Tetrapturus,Carangiformes,Mediterranean and Black Sea,NA,"nekton, zooplankton",generalist,NA,NA,subtropical,elongated,NA,11,NA,planktonic,14.833333333333334,27,2885045.223853211,NA,10.333333333333334,LC,Mediterranean spearfish
